code,pubDate,statDate,NRTurnRatio,NRTurnDays,INVTurnRatio,INVTurnDays,CATurnRatio,AssetTurnRatio
sz.300518,2020-10-30,2020-09-30,2.201958,122.618157,,,0.390859,0.138832
sz.300520,2017-04-26,2017-03-31,0.365045,246.545037,1.850674,48.630926,0.121828,0.108411
sz.300520,2017-08-22,2017-06-30,0.797973,225.571633,4.218670,42.667478,0.292350,0.257964
sz.300520,2017-10-26,2017-09-30,1.108368,243.601425,2.569219,105.090299,0.366142,0.325467
sz.300520,2018-04-26,2018-03-31,0.323997,277.780543,0.432988,207.858146,0.117125,0.101803
sz.300520,2018-08-28,2018-06-30,0.802428,224.319132,1.067932,168.550048,0.292695,0.253498
sz.300520,2018-10-27,2018-09-30,1.294613,208.556460,1.605454,168.176776,0.470132,0.406372
sz.300520,2019-04-27,2019-03-31,0.641518,140.292249,1.588779,56.647279,0.287953,0.149766
sz.300520,2019-08-16,2019-06-30,1.389639,129.530040,3.897554,46.182811,0.633069,0.327109
sz.300520,2019-10-29,2019-09-30,1.989685,135.699903,5.405732,49.946981,0.943037,0.481218
sz.300520,2020-04-28,2020-03-31,0.529276,170.043537,1.029130,87.452545,0.146537,0.078190
sz.300520,2020-08-25,2020-06-30,1.638502,109.856447,3.324571,54.142328,0.464977,0.254080
sz.300520,2020-10-29,2020-09-30,2.337348,115.515546,4.146731,65.111538,0.659715,0.361869
sz.300541,2017-04-26,2017-03-31,0.217707,413.400117,0.320089,281.172156,0.086575,0.083163
sz.300541,2017-08-03,2017-06-30,0.782384,230.066095,1.627681,110.586780,0.344215,0.330524
sz.300541,2017-10-27,2017-09-30,1.166446,231.472344,2.148522,125.667778,0.493308,0.463536
sz.300541,2018-04-27,2018-03-31,0.193986,463.950462,0.287360,313.195864,0.090929,0.077386
sz.300541,2018-08-17,2018-06-30,0.987167,182.340010,1.946191,92.488334,0.461302,0.397467
sz.300541,2018-10-29,2018-09-30,1.536167,175.762132,1.874772,144.017506,0.693790,0.597759
sz.300541,2019-04-25,2019-03-31,0.644594,139.622763,0.697645,129.005498,0.276096,0.235720
sz.300541,2019-08-21,2019-06-30,1.646005,109.355714,2.073886,86.793598,0.727056,0.608808
sz.300541,2019-10-24,2019-09-30,2.220431,121.598017,2.471476,109.246442,0.966884,0.806041
sz.300541,2020-04-24,2020-03-31,1.278970,70.369102,0.886478,101.525409,0.424584,0.365300
sz.300541,2020-08-25,2020-06-30,1.797607,100.133135,1.146643,156.979966,0.614750,0.522658
sz.300541,2020-10-27,2020-09-30,2.340803,115.345032,2.214120,121.944592,1.033585,0.902649
sz.300550,2017-04-26,2017-03-31,0.243593,369.468744,67.427988,1.334757,0.094978,0.066097
sz.300550,2017-08-29,2017-06-30,0.617939,291.290988,179.193325,1.004502,0.258535,0.182025
sz.300550,2017-10-28,2017-09-30,0.897212,300.932264,315.664324,0.855339,0.399878,0.284254
sz.300550,2018-04-25,2018-03-31,0.235612,381.984390,19.068392,4.719853,0.098430,0.068715
sz.300550,2018-08-30,2018-06-30,0.604940,297.550216,44.737514,4.023469,0.280694,0.198642
sz.300550,2018-10-29,2018-09-30,0.914241,295.327068,72.111595,3.744197,0.411028,0.297865
sz.300550,2019-04-26,2019-03-31,0.200606,448.640579,14.997088,6.001165,0.087251,0.067731
sz.300550,2019-08-30,2019-06-30,0.566550,317.712490,25.154545,7.155765,0.254993,0.197806
sz.300550,2019-10-18,2019-09-30,0.862254,313.132634,37.944046,7.115741,0.399304,0.310449
sz.300550,2020-04-27,2020-03-31,0.196988,456.880644,6.108003,14.734767,0.074560,0.057959
sz.300550,2020-08-28,2020-06-30,0.573922,313.631395,17.846075,10.086251,0.222888,0.172541
sz.300550,2020-10-29,2020-09-30,1.015007,266.007912,24.189512,11.161862,0.285183,0.233796
sz.300560,2017-04-27,2017-03-31,0.334147,269.342759,,,0.206504,0.184429
sz.300560,2017-08-29,2017-06-30,0.615615,292.390580,,,0.392846,0.346985
sz.300560,2017-10-27,2017-09-30,0.863853,312.553213,,,0.571226,0.502207
sz.300560,2018-04-26,2018-03-31,0.311975,288.485111,65.620926,1.371514,0.236041,0.194489
sz.300560,2018-08-17,2018-06-30,0.600058,299.970881,254.991559,0.705906,0.467769,0.385464
sz.300560,2018-10-27,2018-09-30,0.862801,312.934116,345.404775,0.781692,0.671206,0.555805
sz.300560,2019-04-27,2019-03-31,0.292523,307.668143,4.641726,19.389339,0.214446,0.144903
sz.300560,2019-08-27,2019-06-30,0.542223,331.967008,7.315179,24.606370,0.389780,0.266334
sz.300560,2019-10-29,2019-09-30,0.803767,335.918179,9.366638,28.825711,0.586341,0.402912
sz.300560,2020-04-30,2020-03-31,0.326777,275.416995,5.222702,17.232460,0.252668,0.169387
sz.300560,2020-08-28,2020-06-30,0.587251,306.512671,9.278793,19.399075,0.458486,0.312587
sz.300560,2020-10-30,2020-09-30,0.910679,296.482104,9.319710,28.970857,0.645328,0.466271
sz.300578,2017-04-26,2017-03-31,0.859515,104.710247,56.244776,1.600149,0.280644,0.247559
sz.300578,2017-08-29,2017-06-30,1.738487,103.538286,148.343107,1.213403,0.613539,0.540941
sz.300578,2017-10-30,2017-09-30,2.553537,105.735691,168.109028,1.606101,0.944912,0.834195
sz.300578,2018-04-27,2018-03-31,0.719059,125.163656,18.606557,4.837005,0.209875,0.156025
sz.300578,2018-08-30,2018-06-30,1.476257,121.929992,25.679927,7.009366,0.427241,0.314202
sz.300578,2018-10-30,2018-09-30,2.368416,114.000235,34.755346,7.768589,0.645627,0.478813
sz.300578,2019-04-29,2019-03-31,0.810871,110.991722,1.827227,49.254975,0.276371,0.132030
sz.300578,2019-08-30,2019-06-30,1.499458,120.043342,3.464214,51.959844,0.497907,0.246250
sz.300578,2019-10-29,2019-09-30,2.193033,123.117142,4.422284,61.054425,0.727761,0.364130
sz.300578,2020-04-28,2020-03-31,0.482208,186.641628,0.927067,97.080356,0.241030,0.086844
sz.300578,2020-08-28,2020-06-30,1.093015,164.682146,1.537165,117.098700,0.496695,0.188060
sz.300578,2020-10-27,2020-09-30,1.995362,135.313778,2.435844,110.844538,0.837845,0.336890
sz.300588,2017-04-20,2017-03-31,0.532058,169.154572,0.566318,158.921412,0.198056,0.184211
sz.300588,2017-08-22,2017-06-30,1.138268,158.135042,1.539975,116.885040,0.496131,0.463126
sz.300588,2017-10-30,2017-09-30,1.488205,181.426606,1.786809,151.107395,0.662320,0.618378
sz.300588,2018-04-24,2018-03-31,0.120717,745.546930,0.137494,654.571788,0.058851,0.048949
sz.300588,2018-08-03,2018-06-30,0.349295,515.323455,0.437442,411.482945,0.172043,0.142788
sz.300588,2018-10-29,2018-09-30,1.095989,246.352728,2.472139,109.217168,0.598338,0.485265
sz.300588,2019-04-25,2019-03-31,0.037532,2397.945144,0.114303,787.382512,0.021517,0.017550
sz.300588,2019-08-10,2019-06-30,0.222490,809.026705,0.809156,222.453891,0.132542,0.105621
sz.300588,2019-10-25,2019-09-30,0.330745,816.338696,1.313099,205.620413,0.203598,0.164394
sz.300588,2020-04-21,2020-03-31,0.025655,3508.060498,0.102361,879.241912,0.015145,0.012506
sz.300588,2020-08-27,2020-06-30,0.151037,1191.763736,0.564458,318.890253,0.090745,0.074559
sz.300588,2020-10-29,2020-09-30,0.285585,945.427696,1.220022,221.307408,0.177708,0.145257
sz.300605,2017-04-25,2017-03-31,0.561213,160.366961,0.128276,701.611872,0.097177,0.088737
sz.300605,2017-08-28,2017-06-30,1.823069,98.734600,0.406991,442.270720,0.314231,0.286859
sz.300605,2017-10-26,2017-09-30,2.613674,103.302852,0.707129,381.825665,0.545817,0.499117
sz.300605,2018-04-25,2018-03-31,0.497507,180.902052,0.109833,819.427166,0.086483,0.079796
sz.300605,2018-08-29,2018-06-30,1.412250,127.456215,0.295511,609.113639,0.253668,0.233973
sz.300605,2018-10-29,2018-09-30,2.593437,104.108930,0.541859,498.284913,0.459239,0.424474
sz.300605,2019-04-25,2019-03-31,0.582961,154.384359,0.104925,857.753429,0.086732,0.080610
sz.300605,2019-08-16,2019-06-30,1.619184,111.167130,0.277035,649.737488,0.242438,0.225618
sz.300605,2019-10-26,2019-09-30,2.999859,90.004225,0.534679,504.975911,0.461251,0.429548
sz.300605,2020-04-29,2020-03-31,0.434203,207.276488,0.185054,486.345341,0.074524,0.069574
sz.300605,2020-08-27,2020-06-30,1.147516,156.860571,0.488064,368.803960,0.196839,0.181717
sz.300605,2020-10-28,2020-09-30,2.054171,131.439911,0.957402,282.013180,0.367853,0.339935
sz.300663,2017-08-29,2017-06-30,0.428897,419.681439,1.104943,162.904316,0.236318,0.227063
sz.300663,2017-10-28,2017-09-30,0.627953,429.968810,1.347870,200.316055,0.343262,0.327675
sz.300663,2018-04-26,2018-03-31,0.144749,621.765116,0.322725,278.874798,0.069023,0.066255
sz.300663,2018-08-30,2018-06-30,0.397584,452.734223,0.813013,221.398600,0.191538,0.183404
sz.300663,2018-10-30,2018-09-30,0.604321,446.782618,1.104587,244.435199,0.284941,0.268881
sz.300663,2019-04-29,2019-03-31,0.193395,465.369525,0.307609,292.579320,0.091162,0.080101
sz.300663,2019-08-30,2019-06-30,0.458820,392.310730,0.708098,254.202238,0.227169,0.195682
sz.300663,2019-10-30,2019-09-30,0.764773,353.046015,1.259757,214.327123,0.385459,0.325024
sz.300663,2020-04-29,2020-03-31,0.227507,395.593028,0.353300,254.741330,0.130232,0.104643
sz.300663,2020-08-28,2020-06-30,0.512877,350.961201,0.837641,214.889129,0.300082,0.238488
sz.300663,2020-10-30,2020-09-30,0.790807,341.423556,1.219208,221.455289,0.466977,0.354182
sz.300687,2017-08-29,2017-06-30,1.270217,141.708042,,,0.839700,0.778737
sz.300687,2017-10-28,2017-09-30,1.868653,144.489132,,,0.836118,0.795419
sz.300687,2018-04-25,2018-03-31,0.425971,211.281966,,,0.182202,0.176137
sz.300687,2018-08-30,2018-06-30,0.910258,197.746142,316.929378,0.567950,0.416769,0.377622
sz.300687,2018-10-27,2018-09-30,1.443564,187.037030,359.045823,0.751993,0.708416,0.637896
sz.300687,2019-04-25,2019-03-31,0.428765,209.905093,93.991970,0.957529,0.218904,0.180440
sz.300687,2019-08-30,2019-06-30,0.983819,182.960506,192.047339,0.937269,0.523086,0.424225
sz.300687,2019-10-29,2019-09-30,1.609157,167.789736,322.467584,0.837293,0.766139,0.627803
sz.300687,2020-04-29,2020-03-31,0.524482,171.598041,5.261034,17.106903,0.247611,0.183695
sz.300687,2020-08-28,2020-06-30,1.096796,164.114400,10.548030,17.064797,0.526926,0.387594
sz.300687,2020-10-30,2020-09-30,1.777251,151.919976,17.918442,15.068275,0.787682,0.584505
